timestamp,azure_region,service_type,demand_units,capacity_allocator,cost_usd,service_availability_pct,customer_demand_urgency,sla_priority_level
2024-12-17 10:00:00,India-South,Storage,872,Hybrid,4755.67,96.46,High,Standard
2024-12-17 11:00:00,Europe-North,Compute,542,Auto,4466.37,97.34,Low,Standard
2024-12-17 12:00:00,Europe-North,Compute,997,Manual,566.46,97.15,High,Mission-Critical
2024-12-17 13:00:00,US-East,Storage,229,Manual,2327.43,98.0,Medium,Mission-Critical
2024-12-17 14:00:00,India-South,Compute,584,Manual,3544.67,96.74,High,Standard
2024-12-17 15:00:00,US-West,Storage,102,Manual,4869.51,95.37,High,Mission-Critical
2024-12-17 16:00:00,US-West,Compute,450,Auto,517.26,98.36,Medium,Standard
2024-12-17 17:00:00,India-West,Compute,654,Manual,1904.34,99.8,High,Standard
2024-12-17 18:00:00,India-South,Compute,232,Hybrid,2511.9,98.34,Low,Premium
2024-12-17 19:00:00,US-East,Compute,789,Hybrid,2124.9,97.7,Medium,Mission-Critical
2024-12-17 20:00:00,India-West,Compute,593,Manual,2333.31,95.82,Low,Premium
2024-12-17 21:00:00,India-West,Compute,365,Auto,1908.6,98.13,Low,Premium
2024-12-17 22:00:00,US-West,Compute,123,Manual,4856.05,98.06,Medium,Standard
2024-12-17 23:00:00,Europe-North,Compute,633,Manual,4035.9,98.09,Low,Standard
2024-12-18 00:00:00,US-East,Compute,956,Manual,3709.63,99.46,Low,Premium
2024-12-18 01:00:00,India-South,Compute,102,Hybrid,2112.44,98.58,Medium,Mission-Critical
2024-12-18 02:00:00,India-West,Compute,769,Hybrid,4419.47,98.92,Medium,Premium
2024-12-18 03:00:00,US-East,Compute,979,Auto,557.36,96.57,High,Premium
2024-12-18 04:00:00,US-West,Storage,526,Manual,802.75,96.35,Medium,Mission-Critical
2024-12-18 05:00:00,India-West,Storage,103,Manual,4774.88,96.03,High,Standard
2024-12-18 06:00:00,India-West,Compute,718,Manual,2878.24,98.89,Medium,Premium
2024-12-18 07:00:00,US-West,Compute,907,Manual,881.34,98.49,Low,Mission-Critical
2024-12-18 08:00:00,US-West,Storage,883,Hybrid,4750.81,96.71,Low,Mission-Critical
2024-12-18 09:00:00,US-West,Compute,602,Auto,4876.73,95.71,Medium,Mission-Critical
2024-12-18 10:00:00,US-East,Compute,331,Hybrid,4419.32,99.23,High,Standard
2024-12-18 11:00:00,US-East,Compute,972,Manual,1268.93,96.92,Medium,Mission-Critical
2024-12-18 12:00:00,US-East,Storage,849,Hybrid,1464.62,95.95,High,Premium
2024-12-18 13:00:00,Europe-North,Compute,171,Auto,2094.17,95.72,Medium,Mission-Critical
2024-12-18 14:00:00,India-West,Storage,187,Manual,2938.68,99.6,High,Mission-Critical
2024-12-18 15:00:00,US-East,Storage,627,Manual,4961.69,95.65,Medium,Premium
2024-12-18 16:00:00,Europe-North,Compute,985,Hybrid,4785.05,96.8,Low,Mission-Critical
2024-12-18 17:00:00,India-West,Storage,702,Hybrid,4613.58,98.16,High,Premium
2024-12-18 18:00:00,US-East,Storage,549,Hybrid,537.45,97.04,High,Standard
2024-12-18 19:00:00,US-West,Storage,538,Auto,3810.12,97.39,Low,Standard
2024-12-18 20:00:00,India-South,Compute,631,Auto,4396.54,99.01,Medium,Mission-Critical
2024-12-18 21:00:00,US-East,Compute,534,Auto,1733.07,100.0,Medium,Standard
2024-12-18 22:00:00,India-South,Storage,823,Manual,1175.91,97.34,Medium,Standard
2024-12-18 23:00:00,US-East,Compute,183,Manual,3767.36,96.89,Medium,Mission-Critical
2024-12-19 00:00:00,US-West,Storage,438,Hybrid,545.11,97.03,High,Premium
2024-12-19 01:00:00,India-South,Compute,225,Manual,4710.21,96.85,Medium,Premium
2024-12-19 02:00:00,Europe-North,Compute,662,Auto,864.78,97.37,Medium,Premium
2024-12-19 03:00:00,US-West,Storage,117,Manual,2341.94,96.67,Low,Premium
2024-12-19 04:00:00,India-South,Compute,948,Hybrid,4915.71,97.31,Low,Premium
2024-12-19 05:00:00,India-South,Storage,964,Hybrid,4942.28,99.73,High,Mission-Critical
2024-12-19 06:00:00,US-West,Compute,728,Hybrid,3902.35,96.43,High,Standard
2024-12-19 07:00:00,US-West,Storage,735,Hybrid,4212.02,98.26,Low,Premium
2024-12-19 08:00:00,US-West,Compute,639,Manual,4839.14,97.43,Medium,Standard
2024-12-19 09:00:00,India-West,Storage,444,Hybrid,4644.4,98.66,High,Premium
2024-12-19 10:00:00,Europe-North,Compute,567,Manual,3148.33,97.36,Low,Mission-Critical
2024-12-19 11:00:00,US-East,Compute,240,Hybrid,3699.62,95.8,Low,Mission-Critical
2024-12-19 12:00:00,India-South,Storage,105,Hybrid,3009.51,99.36,Low,Standard
2024-12-19 13:00:00,US-East,Compute,768,Manual,2581.83,98.38,High,Standard
2024-12-19 14:00:00,US-West,Storage,717,Auto,4416.06,97.63,High,Standard
2024-12-19 15:00:00,Europe-North,Compute,730,Auto,3716.32,99.16,Medium,Standard
2024-12-19 16:00:00,Europe-North,Storage,748,Auto,4313.1,99.88,High,Mission-Critical
2024-12-19 17:00:00,India-West,Storage,640,Auto,569.96,97.05,Low,Standard
2024-12-19 18:00:00,US-West,Storage,777,Hybrid,2924.78,96.77,Medium,Premium
2024-12-19 19:00:00,India-South,Storage,164,Manual,1714.63,98.77,Medium,Mission-Critical
2024-12-19 20:00:00,India-West,Storage,155,Auto,2615.63,97.27,High,Premium
2024-12-19 21:00:00,US-West,Storage,897,Hybrid,3103.53,95.43,High,Mission-Critical
2024-12-19 22:00:00,India-West,Storage,981,Manual,4244.22,96.77,High,Mission-Critical
2024-12-19 23:00:00,US-East,Storage,195,Hybrid,256.2,99.04,High,Premium
2024-12-20 00:00:00,US-West,Compute,988,Auto,903.52,98.53,Medium,Mission-Critical
2024-12-20 01:00:00,India-South,Compute,314,Manual,4615.08,99.31,Low,Standard
2024-12-20 02:00:00,India-South,Compute,842,Manual,4839.63,95.73,Medium,Premium
2024-12-20 03:00:00,US-West,Compute,157,Hybrid,371.57,96.22,Low,Mission-Critical
2024-12-20 04:00:00,India-West,Storage,591,Hybrid,1725.76,96.07,Low,Mission-Critical
2024-12-20 05:00:00,Europe-North,Storage,504,Manual,147.68,99.86,High,Premium
2024-12-20 06:00:00,US-West,Compute,283,Auto,3811.5,95.84,Low,Premium
2024-12-20 07:00:00,India-South,Compute,381,Auto,3441.51,97.99,Medium,Standard
2024-12-20 08:00:00,US-East,Storage,882,Manual,2867.55,98.16,High,Standard
2024-12-20 09:00:00,India-South,Compute,820,Manual,3489.14,98.09,Medium,Standard
2024-12-20 10:00:00,Europe-North,Storage,262,Auto,2735.18,98.46,Medium,Standard
2024-12-20 11:00:00,India-South,Compute,188,Auto,1270.32,97.42,High,Standard
2024-12-20 12:00:00,Europe-North,Storage,882,Hybrid,3796.24,95.42,Low,Premium
2024-12-20 13:00:00,US-West,Storage,196,Hybrid,3938.06,98.51,Medium,Premium
2024-12-20 14:00:00,India-South,Compute,686,Auto,4285.59,96.41,Low,Premium
2024-12-20 15:00:00,India-West,Compute,187,Manual,4774.98,95.38,Low,Premium
2024-12-20 16:00:00,India-West,Storage,617,Manual,3762.95,95.85,Medium,Standard
2024-12-20 17:00:00,India-South,Compute,767,Hybrid,367.29,96.44,Low,Mission-Critical
2024-12-20 18:00:00,India-South,Compute,162,Manual,202.11,97.16,High,Standard
2024-12-20 19:00:00,US-East,Storage,640,Manual,3725.37,99.31,Medium,Premium
2024-12-20 20:00:00,India-South,Compute,915,Manual,374.65,97.68,Medium,Premium
2024-12-20 21:00:00,US-East,Compute,290,Manual,1648.13,97.36,Low,Standard
2024-12-20 22:00:00,US-East,Storage,815,Hybrid,767.18,95.96,Medium,Mission-Critical
2024-12-20 23:00:00,US-East,Storage,377,Manual,4847.61,99.8,Low,Mission-Critical
2024-12-21 00:00:00,US-East,Storage,638,Auto,1650.33,99.54,Low,Standard
2024-12-21 01:00:00,US-West,Compute,184,Hybrid,370.22,99.08,Medium,Premium
2024-12-21 02:00:00,India-West,Storage,434,Manual,4753.08,96.62,Medium,Mission-Critical
2024-12-21 03:00:00,US-East,Compute,540,Manual,3082.85,97.81,Medium,Mission-Critical
2024-12-21 04:00:00,India-West,Compute,821,Manual,276.93,96.94,Medium,Premium
2024-12-21 05:00:00,US-East,Compute,749,Hybrid,4183.47,97.01,Low,Standard
2024-12-21 06:00:00,India-West,Compute,889,Manual,847.39,95.36,Low,Standard
2024-12-21 07:00:00,India-South,Storage,271,Hybrid,4031.94,95.7,Low,Standard
2024-12-21 08:00:00,India-South,Compute,951,Auto,3053.48,99.81,High,Premium
2024-12-21 09:00:00,India-West,Compute,438,Manual,967.86,98.05,Low,Mission-Critical
2024-12-21 10:00:00,US-East,Compute,767,Hybrid,3787.73,95.03,Low,Premium
2024-12-21 11:00:00,US-West,Storage,328,Auto,2327.07,99.05,High,Mission-Critical
2024-12-21 12:00:00,India-West,Storage,917,Hybrid,3226.69,95.44,Medium,Mission-Critical
2024-12-21 13:00:00,Europe-North,Storage,278,Manual,4360.62,98.54,Medium,Standard
2024-12-21 14:00:00,US-West,Compute,346,Hybrid,1375.46,98.1,Low,Premium
2024-12-21 15:00:00,Europe-North,Compute,996,Manual,1893.26,95.31,Low,Standard
2024-12-21 16:00:00,India-West,Storage,773,Hybrid,4986.63,97.65,High,Mission-Critical
2024-12-21 17:00:00,US-East,Storage,774,Auto,2589.76,95.24,Low,Mission-Critical
2024-12-21 18:00:00,Europe-North,Compute,829,Manual,2836.66,95.32,Medium,Standard
2024-12-21 19:00:00,India-West,Storage,416,Auto,1498.65,95.26,Medium,Premium
2024-12-21 20:00:00,US-West,Compute,385,Manual,2138.53,96.28,Low,Premium
2024-12-21 21:00:00,US-East,Storage,175,Hybrid,2557.6,99.01,Low,Premium
2024-12-21 22:00:00,Europe-North,Compute,551,Auto,1366.38,96.81,High,Standard
2024-12-21 23:00:00,India-West,Compute,303,Manual,1266.91,98.2,High,Standard
2024-12-22 00:00:00,US-East,Compute,827,Auto,3042.29,95.62,Low,Mission-Critical
2024-12-22 01:00:00,US-East,Storage,523,Auto,999.89,99.66,High,Premium
2024-12-22 02:00:00,India-South,Storage,834,Manual,2811.94,97.52,Medium,Standard
2024-12-22 03:00:00,US-East,Compute,292,Hybrid,3560.45,95.12,Medium,Mission-Critical
2024-12-22 04:00:00,India-West,Storage,392,Auto,1071.46,97.69,High,Standard
2024-12-22 05:00:00,US-West,Compute,803,Manual,3754.8,95.92,Medium,Mission-Critical
2024-12-22 06:00:00,India-South,Storage,996,Auto,1862.45,95.98,Medium,Premium
2024-12-22 07:00:00,India-West,Storage,880,Auto,4963.27,98.0,Medium,Mission-Critical
2024-12-22 08:00:00,India-West,Compute,512,Hybrid,4897.48,96.13,Medium,Standard
2024-12-22 09:00:00,India-West,Storage,538,Manual,4013.11,96.07,High,Standard
2024-12-22 10:00:00,Europe-North,Storage,400,Manual,1779.33,97.7,Medium,Premium
2024-12-22 11:00:00,Europe-North,Compute,359,Auto,4692.33,96.18,Low,Premium
2024-12-22 12:00:00,US-West,Compute,291,Hybrid,4994.02,95.55,High,Standard
2024-12-22 13:00:00,India-West,Compute,370,Hybrid,2365.16,97.04,High,Standard
2024-12-22 14:00:00,Europe-North,Compute,715,Hybrid,3111.49,95.26,Medium,Premium
2024-12-22 15:00:00,Europe-North,Storage,531,Manual,129.34,99.53,Low,Standard
2024-12-22 16:00:00,Europe-North,Storage,815,Manual,313.31,97.26,Medium,Premium
2024-12-22 17:00:00,US-West,Compute,795,Auto,2552.93,95.07,Medium,Mission-Critical
2024-12-22 18:00:00,US-West,Storage,316,Hybrid,3085.64,96.12,High,Standard
2024-12-22 19:00:00,India-West,Compute,190,Hybrid,1630.73,99.79,Medium,Premium
2024-12-22 20:00:00,India-South,Compute,297,Manual,585.74,97.48,Low,Standard
2024-12-22 21:00:00,India-West,Compute,498,Auto,3933.13,96.79,High,Standard
2024-12-22 22:00:00,Europe-North,Storage,138,Manual,2151.92,96.58,Low,Mission-Critical
2024-12-22 23:00:00,Europe-North,Storage,808,Manual,3279.36,97.08,Medium,Premium
2024-12-23 00:00:00,US-East,Storage,570,Auto,3285.99,96.06,Medium,Mission-Critical
2024-12-23 01:00:00,India-West,Compute,178,Hybrid,2779.51,98.75,Low,Mission-Critical
2024-12-23 02:00:00,Europe-North,Compute,828,Hybrid,974.6,97.54,Low,Mission-Critical
2024-12-23 03:00:00,Europe-North,Storage,927,Auto,3118.8,98.76,Medium,Mission-Critical
2024-12-23 04:00:00,India-South,Storage,193,Hybrid,1678.21,96.27,Medium,Standard
2024-12-23 05:00:00,US-East,Storage,783,Auto,4113.71,95.01,Medium,Premium
2024-12-23 06:00:00,India-West,Storage,142,Auto,1046.66,99.83,High,Mission-Critical
2024-12-23 07:00:00,US-West,Compute,231,Manual,1526.63,97.56,Low,Standard
2024-12-23 08:00:00,India-West,Storage,176,Hybrid,2257.5,95.4,High,Premium
2024-12-23 09:00:00,India-West,Storage,331,Hybrid,3726.06,95.52,Low,Premium
2024-12-23 10:00:00,India-South,Compute,138,Auto,3631.68,97.17,Medium,Standard
2024-12-23 11:00:00,India-West,Storage,665,Manual,1751.84,98.48,Medium,Mission-Critical
2024-12-23 12:00:00,India-South,Storage,250,Manual,2602.68,96.98,Medium,Standard
2024-12-23 13:00:00,India-South,Storage,799,Hybrid,1247.75,99.1,Medium,Premium
2024-12-23 14:00:00,Europe-North,Compute,518,Auto,3874.79,96.65,Low,Mission-Critical
2024-12-23 15:00:00,US-West,Compute,921,Hybrid,1063.88,95.23,Medium,Premium
2024-12-23 16:00:00,India-South,Storage,285,Hybrid,4114.8,95.04,Low,Mission-Critical
2024-12-23 17:00:00,US-East,Compute,417,Manual,4690.63,99.3,High,Mission-Critical
2024-12-23 18:00:00,US-East,Storage,563,Manual,4958.92,99.92,Medium,Standard
2024-12-23 19:00:00,US-West,Storage,531,Manual,4299.11,95.66,High,Mission-Critical
2024-12-23 20:00:00,India-South,Compute,234,Manual,1186.33,95.31,Low,Mission-Critical
2024-12-23 21:00:00,US-West,Storage,602,Auto,2140.92,99.57,Low,Standard
2024-12-23 22:00:00,Europe-North,Compute,784,Hybrid,535.3,95.5,Low,Mission-Critical
2024-12-23 23:00:00,US-East,Compute,368,Manual,906.3,96.14,High,Standard
2024-12-24 00:00:00,India-West,Compute,536,Hybrid,343.52,99.01,Low,Premium
2024-12-24 01:00:00,US-East,Storage,726,Auto,3241.33,99.99,Low,Premium
2024-12-24 02:00:00,India-South,Storage,597,Manual,2712.62,97.43,High,Standard
2024-12-24 03:00:00,US-West,Storage,832,Auto,4593.36,96.05,Medium,Mission-Critical
2024-12-24 04:00:00,US-East,Storage,650,Manual,2368.74,99.24,High,Premium
2024-12-24 05:00:00,India-West,Compute,439,Hybrid,3247.3,96.97,High,Premium
2024-12-24 06:00:00,India-West,Storage,341,Auto,2067.83,96.36,Low,Mission-Critical
2024-12-24 07:00:00,US-West,Storage,320,Manual,4164.34,97.45,High,Mission-Critical
2024-12-24 08:00:00,US-West,Compute,757,Hybrid,4639.24,99.28,Low,Standard
2024-12-24 09:00:00,US-East,Compute,775,Hybrid,2215.49,96.17,Medium,Standard
2024-12-24 10:00:00,India-South,Storage,460,Hybrid,505.24,97.12,Low,Premium
2024-12-24 11:00:00,Europe-North,Compute,979,Manual,901.33,97.22,High,Mission-Critical
2024-12-24 12:00:00,India-West,Storage,939,Hybrid,3630.67,99.16,High,Mission-Critical
2024-12-24 13:00:00,US-West,Storage,870,Hybrid,1693.81,98.38,High,Mission-Critical
2024-12-24 14:00:00,Europe-North,Compute,289,Manual,3948.39,98.9,Medium,Standard
2024-12-24 15:00:00,Europe-North,Compute,512,Auto,3773.82,98.47,Medium,Standard
2024-12-24 16:00:00,Europe-North,Storage,428,Hybrid,3502.08,97.96,Low,Standard
2024-12-24 17:00:00,India-South,Storage,875,Manual,4089.66,95.66,High,Premium
2024-12-24 18:00:00,US-West,Storage,321,Auto,3807.12,99.16,Medium,Mission-Critical
2024-12-24 19:00:00,India-West,Storage,943,Hybrid,3199.68,98.04,Low,Standard
2024-12-24 20:00:00,US-West,Storage,785,Manual,120.71,98.51,Low,Mission-Critical
2024-12-24 21:00:00,US-East,Compute,191,Manual,2626.82,98.89,High,Standard
2024-12-24 22:00:00,India-West,Storage,539,Hybrid,3016.74,96.56,High,Mission-Critical
2024-12-24 23:00:00,US-West,Compute,205,Auto,4807.16,97.19,Medium,Premium
2024-12-25 00:00:00,India-West,Compute,344,Auto,3287.36,97.71,High,Premium
2024-12-25 01:00:00,US-East,Compute,404,Auto,2919.82,96.71,Medium,Premium
2024-12-25 02:00:00,India-West,Storage,654,Hybrid,2751.85,96.29,Medium,Standard
2024-12-25 03:00:00,Europe-North,Storage,869,Hybrid,606.14,98.88,Medium,Mission-Critical
2024-12-25 04:00:00,India-South,Compute,932,Auto,2195.34,98.77,Low,Mission-Critical
2024-12-25 05:00:00,US-East,Compute,697,Auto,758.34,99.16,Medium,Standard
2024-12-25 06:00:00,India-West,Compute,196,Auto,358.22,98.48,Medium,Mission-Critical
2024-12-25 07:00:00,US-East,Compute,576,Auto,1714.4,96.56,Medium,Standard
2024-12-25 08:00:00,Europe-North,Compute,365,Manual,3262.67,96.64,Low,Mission-Critical
2024-12-25 09:00:00,India-South,Storage,674,Hybrid,4347.31,97.64,High,Premium
2024-12-25 10:00:00,US-East,Compute,202,Auto,4070.79,99.18,Medium,Mission-Critical
2024-12-25 11:00:00,Europe-North,Storage,353,Manual,1543.98,96.73,Low,Mission-Critical
2024-12-25 12:00:00,Europe-North,Compute,554,Auto,325.38,98.83,High,Mission-Critical
2024-12-25 13:00:00,Europe-North,Compute,928,Auto,2073.12,96.53,Low,Standard
2024-12-25 14:00:00,India-West,Storage,612,Manual,1642.42,96.69,Medium,Mission-Critical
2024-12-25 15:00:00,US-West,Storage,765,Auto,1919.2,98.76,Low,Standard
2024-12-25 16:00:00,US-East,Compute,592,Auto,2839.58,98.39,Low,Mission-Critical
2024-12-25 17:00:00,US-West,Storage,360,Manual,249.03,96.04,High,Mission-Critical
2024-12-25 18:00:00,Europe-North,Storage,134,Manual,1916.95,99.14,High,Standard
2024-12-25 19:00:00,US-West,Compute,480,Manual,2837.3,98.92,Low,Premium
2024-12-25 20:00:00,Europe-North,Compute,496,Manual,2211.76,98.99,Medium,Premium
2024-12-25 21:00:00,Europe-North,Compute,126,Manual,3369.42,97.35,Low,Premium
2024-12-25 22:00:00,India-South,Storage,961,Auto,1012.05,96.64,Low,Standard
2024-12-25 23:00:00,India-South,Compute,405,Hybrid,853.76,99.25,High,Premium
2024-12-26 00:00:00,US-West,Compute,835,Manual,1608.58,97.94,High,Standard
2024-12-26 01:00:00,US-East,Storage,798,Hybrid,598.47,99.65,High,Standard
2024-12-26 02:00:00,US-West,Compute,770,Auto,1257.68,96.27,High,Mission-Critical
2024-12-26 03:00:00,US-East,Storage,680,Manual,525.83,99.88,High,Premium
2024-12-26 04:00:00,US-West,Storage,264,Hybrid,2069.69,96.9,Medium,Premium
2024-12-26 05:00:00,India-West,Compute,357,Hybrid,3586.13,96.92,Medium,Mission-Critical
2024-12-26 06:00:00,India-West,Storage,201,Hybrid,1504.04,96.19,Low,Standard
2024-12-26 07:00:00,US-East,Storage,554,Hybrid,118.28,99.83,High,Mission-Critical
2024-12-26 08:00:00,India-South,Compute,292,Hybrid,2829.63,95.2,High,Mission-Critical
2024-12-26 09:00:00,US-East,Storage,870,Manual,3490.51,97.37,Low,Premium
2024-12-26 10:00:00,US-West,Compute,997,Manual,2017.45,96.83,High,Premium
2024-12-26 11:00:00,Europe-North,Compute,909,Manual,1555.3,95.8,Low,Standard
2024-12-26 12:00:00,India-West,Compute,398,Hybrid,2504.13,98.57,Medium,Standard
2024-12-26 13:00:00,Europe-North,Compute,120,Hybrid,596.07,99.49,Medium,Mission-Critical
2024-12-26 14:00:00,India-West,Compute,144,Auto,3255.24,96.22,Medium,Mission-Critical
2024-12-26 15:00:00,US-West,Storage,579,Hybrid,3693.16,97.49,Medium,Standard
2024-12-26 16:00:00,India-West,Storage,595,Auto,3552.69,97.89,Low,Standard
2024-12-26 17:00:00,US-East,Storage,887,Auto,1710.47,96.95,High,Premium
2024-12-26 18:00:00,Europe-North,Compute,782,Manual,4229.28,99.61,Low,Premium
2024-12-26 19:00:00,Europe-North,Compute,789,Hybrid,4739.56,97.31,High,Mission-Critical
2024-12-26 20:00:00,US-West,Compute,322,Hybrid,1555.66,99.91,Low,Standard
2024-12-26 21:00:00,Europe-North,Compute,398,Auto,1387.32,96.48,Medium,Premium
2024-12-26 22:00:00,US-West,Storage,580,Auto,3550.12,95.37,Medium,Standard
2024-12-26 23:00:00,India-South,Storage,123,Hybrid,3570.58,97.87,Medium,Mission-Critical
2024-12-27 00:00:00,US-East,Compute,437,Auto,2601.05,99.12,Medium,Mission-Critical
2024-12-27 01:00:00,India-West,Compute,183,Hybrid,4624.27,96.94,Low,Premium
2024-12-27 02:00:00,India-West,Compute,159,Hybrid,816.94,95.93,Medium,Standard
2024-12-27 03:00:00,India-West,Storage,387,Auto,2439.1,98.69,High,Standard
2024-12-27 04:00:00,India-South,Storage,733,Manual,272.51,96.35,High,Premium
2024-12-27 05:00:00,US-East,Compute,616,Hybrid,358.01,98.85,Medium,Premium
2024-12-27 06:00:00,Europe-North,Compute,997,Auto,363.05,96.31,High,Mission-Critical
2024-12-27 07:00:00,Europe-North,Storage,253,Auto,2509.76,97.79,Low,Mission-Critical
2024-12-27 08:00:00,US-East,Storage,380,Auto,2985.93,99.44,Low,Standard
2024-12-27 09:00:00,US-East,Compute,533,Hybrid,117.09,96.02,Low,Standard
2024-12-27 10:00:00,India-West,Compute,441,Hybrid,3199.48,99.1,Low,Premium
2024-12-27 11:00:00,Europe-North,Compute,185,Hybrid,2499.53,96.33,Low,Mission-Critical
2024-12-27 12:00:00,US-East,Storage,686,Auto,1196.63,98.3,Medium,Mission-Critical
2024-12-27 13:00:00,Europe-North,Compute,878,Manual,173.99,96.22,Medium,Premium
2024-12-27 14:00:00,US-East,Storage,290,Manual,864.91,95.57,High,Mission-Critical
2024-12-27 15:00:00,US-West,Compute,351,Hybrid,3041.63,98.32,Low,Standard
2024-12-27 16:00:00,India-West,Compute,167,Hybrid,3328.32,97.97,Medium,Mission-Critical
2024-12-27 17:00:00,US-East,Compute,964,Hybrid,3270.6,97.01,High,Standard
2024-12-27 18:00:00,India-South,Storage,245,Manual,850.5,95.18,Medium,Standard
2024-12-27 19:00:00,US-East,Compute,975,Manual,4564.95,97.38,Low,Mission-Critical
2024-12-27 20:00:00,US-West,Storage,733,Hybrid,2113.67,95.74,Low,Premium
2024-12-27 21:00:00,India-South,Compute,653,Auto,3863.24,96.8,High,Standard
2024-12-27 22:00:00,India-South,Storage,927,Manual,915.76,97.93,Medium,Standard
2024-12-27 23:00:00,US-East,Compute,761,Hybrid,2405.79,99.7,High,Standard
2024-12-28 00:00:00,US-West,Storage,673,Manual,2655.45,97.56,High,Standard
2024-12-28 01:00:00,India-South,Compute,354,Auto,3874.74,95.97,Low,Premium
2024-12-28 02:00:00,India-West,Storage,230,Auto,3145.44,99.73,Low,Premium
2024-12-28 03:00:00,India-West,Storage,938,Manual,2056.58,95.13,High,Mission-Critical
2024-12-28 04:00:00,Europe-North,Compute,476,Hybrid,1484.32,98.21,Low,Standard
2024-12-28 05:00:00,Europe-North,Storage,631,Manual,4867.49,96.31,Low,Standard
2024-12-28 06:00:00,US-West,Storage,298,Hybrid,1494.2,98.79,Medium,Standard
2024-12-28 07:00:00,India-South,Compute,938,Manual,734.42,96.66,High,Standard
